AT,AP,AH,AFDP,GTEP,TIT,TAT,TEY,CDP,CO,NOX
21.430999999999997,1008.5,87.09899999999999,3.2202,21.273000000000003,1066.6,549.97,117.54,10.984000000000002,1.4134,55.428000000000004
20.535999999999998,1008.1,88.719,3.705,25.249000000000002,1090.0,550.09,134.75,12.01,0.60643,61.181999999999995
19.758,1007.8,89.431,3.6988,25.108,1089.5,549.78,134.61,11.914000000000001,0.7467199999999999,63.413000000000004
19.066,1007.4,90.67200000000001,3.1633,20.343,1061.9,549.82,114.79,10.747,1.7515,58.912
18.637999999999998,1007.5,91.711,3.1736,20.15,1060.6,549.99,113.97,10.755,2.032,60.049
18.663,1007.6,94.82,3.2855,21.041999999999998,1066.0,550.03,117.72,10.875,1.5878,59.63399999999999
19.131,1007.7,95.426,3.1203,19.974,1059.4,550.0,112.66,10.514000000000001,2.0340000000000003,59.516999999999996
20.444000000000003,1007.8,95.914,3.5866,23.434,1079.1,549.89,126.36,11.538,1.2652,60.419
22.636,1007.9,91.889,3.8646,25.566,1091.0,550.43,134.0,12.003,0.34134000000000003,61.748000000000005
24.56,1007.5,80.387,3.8911,25.956,1092.7,550.01,134.75,12.120999999999999,0.24100000000000002,64.618
25.984,1007.2,74.125,3.915,26.064,1093.9,550.22,134.77,12.225999999999999,0.44598999999999994,65.156
27.874000000000002,1007.4,66.977,3.8952,26.129,1093.8,549.88,134.8,12.258,0.57355,63.378
28.636,1007.3,63.895,3.9281,26.256,1094.1,550.13,134.78,12.282,0.69624,64.449
29.243000000000002,1007.1,51.62,3.9117,26.389,1095.5,549.63,134.81,12.305,0.5057,68.71
29.811999999999998,1006.9,49.881,3.9448,26.456999999999997,1095.7,549.92,134.8,12.327,0.361,66.76899999999999
29.993000000000002,1006.8,50.132,3.9448,26.434,1095.9,550.07,134.8,12.331,0.72636,66.435
29.865,1006.3,53.222,3.9439,26.448,1095.5,549.94,134.78,12.33,0.62166,65.87899999999999
29.648000000000003,1006.2,54.773,3.9389,26.435,1094.9,550.04,134.81,12.329,0.25618,65.631
29.145,1006.4,56.325,3.8998,26.29,1094.5,550.09,134.65,12.222999999999999,0.25695999999999997,64.418
27.774,1006.8,63.67100000000001,3.1286,20.568,1061.8,550.06,111.98,10.776,1.59,51.57
26.086,1008.1,70.811,3.1606,21.089000000000002,1065.3,549.91,115.16,10.985999999999999,1.4925,53.00899999999999
23.121,1009.3,83.936,3.7306,25.393,1089.8,549.68,133.78,12.058,0.71505,60.301
22.095,1009.7,88.111,3.7314,25.463,1091.0,550.02,134.31,12.011,0.75842,60.809
21.47,1010.0,87.569,3.7047,25.368000000000002,1090.8,549.95,134.75,11.965,0.39052,62.79
21.043000000000003,1009.4,92.67,2.8823,18.541,1050.7,550.06,105.3,10.28,3.5049,60.066
21.017,1009.3,92.57600000000001,2.8507,18.065,1048.0,549.99,103.36,10.167,4.303999999999999,64.316
20.634,1009.3,88.723,2.8122,17.912,1047.1,549.85,102.81,10.192,4.6899,71.185
20.01,1009.3,86.404,2.8113,18.097,1046.8,549.21,103.5,10.179,4.6036,73.331
19.605,1009.7,85.708,2.7854,18.039,1047.5,549.7,103.74,10.12,4.3524,72.32300000000001
19.495,1010.1,82.859,2.7786,18.028,1047.7,549.62,103.81,10.086,4.5532,74.357
19.359,1010.8,81.49600000000001,2.7945,18.037,1047.7,549.33,103.8,10.087,4.708,76.165
19.827,1011.4,76.375,2.7926,18.101,1048.0,549.53,103.79,10.09,4.0839,71.165
20.570999999999998,1011.8,70.207,2.7827,18.176,1048.6,549.8,103.8,10.111,3.2873,66.268
21.451999999999998,1012.0,64.221,2.795,18.219,1048.4,549.73,103.36,10.142999999999999,3.3498,68.71600000000001
22.485,1012.0,59.523,2.8404,18.49,1049.7,549.67,104.5,10.177,3.1309,69.301
23.379,1011.9,53.03,2.8825,18.766,1051.6,550.01,105.8,10.214,2.4647,64.102
23.94,1011.8,50.32899999999999,2.9032,18.829,1052.0,549.87,105.81,10.244000000000002,2.4759,64.584
24.138,1011.8,47.909,2.9160000000000004,18.86,1052.1,550.03,105.79,10.270999999999999,2.6646,65.704
24.51,1011.5,46.376999999999995,2.9141,18.828,1051.7,550.13,105.31,10.288,2.6261,62.537
24.734,1011.4,46.865,2.8979,18.726,1051.1,549.99,104.8,10.259,2.6952,61.79
25.215999999999998,1011.3,43.136,2.9083,18.743,1051.4,550.15,104.81,10.226,2.4917,62.576
24.866,1011.3,44.659,2.8976,18.730999999999998,1051.2,549.93,104.8,10.186,2.3417,61.891999999999996
24.576999999999998,1011.4,47.3,2.9115,18.739,1051.0,549.94,104.8,10.141,2.5419,61.887
23.924,1011.8,50.98,2.8809,18.682000000000002,1050.8,549.99,104.81,10.096,2.7534,61.641000000000005
22.855,1012.1,58.091,2.8763,18.605999999999998,1050.3,549.97,104.81,10.051,2.864,62.394
21.62,1012.2,66.281,2.8551,18.546,1049.9,549.87,104.66,10.005,3.2001,72.142
18.783,1011.4,76.485,3.5701,24.627,1086.1,550.27,132.81,11.925999999999998,1.2703,68.6
17.545,1010.7,80.459,2.8239,18.802,1039.5,541.59,104.81,10.168,8.0343,93.79299999999999
16.575,1010.2,83.329,2.8279,18.573,1038.3,541.67,104.8,10.06,7.6605,85.331
16.129,1009.8,85.096,2.8559,18.512999999999998,1039.0,542.19,104.79,10.086,7.5092,86.316
15.847000000000001,1009.8,86.93700000000001,2.8608,18.282,1041.7,544.38,104.85,10.113,6.732,87.602
15.78,1009.8,87.223,2.832,18.316,1044.7,546.4,105.77,10.14,6.0995,84.484
16.044,1009.9,86.76799999999999,2.8151,18.252,1039.7,543.26,104.13,10.222999999999999,7.9619,88.49600000000001
17.474,1010.0,77.952,3.4147,22.861,1072.8,547.39,124.77,11.44,3.2535,72.637
19.86,1010.2,62.494,3.7181,25.083000000000002,1090.1,549.97,133.9,11.956,1.107,72.723
21.629,1010.4,55.975,3.7604,25.291999999999998,1090.8,550.05,134.21,12.027999999999999,0.99169,74.866
23.03,1010.4,50.486000000000004,3.8113,25.564,1092.2,550.37,134.77,12.122,0.90315,76.148
24.023000000000003,1010.6,40.504,3.8032,25.644000000000002,1092.6,549.9,134.78,12.173,0.74107,74.107
24.123,1010.7,37.995,3.8067,25.643,1092.3,549.97,134.78,12.216,1.0135,73.936
24.627,1010.4,40.676,4.4309,30.497,1098.5,537.7,150.0,13.342,1.2173,65.508
25.085,1010.0,54.278,4.6188,31.151999999999997,1099.7,535.61,153.2,13.633,0.7816,59.145
25.741999999999997,1009.6,54.341,4.6673,31.476999999999997,1099.8,534.52,153.83,13.614,0.9129999999999999,59.619
26.052,1009.4,52.102,4.5548,30.771,1099.6,537.19,152.41,13.52,0.92522,61.135
25.796,1009.3,52.28,4.5928,31.033,1099.7,536.08,152.78,13.519,0.9918799999999999,61.128
25.451999999999998,1009.4,52.813,3.9243,25.776,1091.5,549.25,135.42,12.262,0.99098,69.112
25.647,1009.6,51.805,3.8524,25.439,1091.1,549.99,134.24,12.193,0.75939,68.855
26.013,1009.9,50.111000000000004,3.8355,25.430999999999997,1091.2,550.02,134.25,12.259,0.685,69.71300000000001
25.271,1010.1,51.178000000000004,3.8195,25.482,1091.4,549.89,134.57,12.175999999999998,0.73597,68.987
22.603,1010.0,58.028999999999996,3.7326,25.184,1090.3,549.74,134.14,12.148,1.0857,66.564
20.215999999999998,1009.5,69.513,3.7148,25.085,1089.8,550.03,134.33,12.187000000000001,1.1558,68.179
19.166,1009.1,71.668,3.7426,25.144000000000002,1090.1,549.84,134.99,12.130999999999998,1.1178,68.903
18.729,1008.6,72.257,3.6873,24.866999999999997,1088.4,550.0,133.86,12.034,1.1514,67.506
18.561,1008.2,77.893,3.0799,19.973,1059.9,549.8,113.09,10.624,2.108,62.826
18.357,1007.7,80.887,2.8798,18.351,1048.5,549.29,105.38,10.270999999999999,3.7093,67.793
18.218,1007.2,77.861,2.8537,18.311,1045.7,547.69,104.79,10.198,4.2724,70.544
17.295,1007.2,74.12100000000001,2.8248,18.529,1042.9,545.2,105.35,10.212,5.5424,78.835
16.78,1007.1,76.581,2.8347,18.496,1047.3,548.25,106.06,10.298,4.5304,77.20100000000001
17.915,1007.0,73.919,3.6831,25.165,1089.2,549.84,134.34,11.992,1.1038,72.293
20.322,1006.9,59.568999999999996,3.7753,25.499000000000002,1090.5,550.21,134.41,12.161,1.0914,74.131
22.114,1006.7,54.333,3.8699,25.68,1091.6,550.36,134.74,12.210999999999999,1.1137,75.232
24.188000000000002,1006.4,50.809,3.8703,25.555,1090.9,550.02,133.78,12.24,1.0172,74.145
26.057,1006.2,42.086000000000006,3.9429,26.099,1092.1,548.54,134.91,12.390999999999998,1.0383,72.655
26.325,1005.9,41.565,4.6339999999999995,31.076999999999998,1099.6,536.1,152.44,13.452,1.0865,64.362
26.659000000000002,1005.4,45.05,3.9661,25.471999999999998,1091.2,549.59,133.85,12.235,0.93405,69.37100000000001
26.516,1005.2,45.379,3.9142,25.034000000000002,1088.3,550.33,131.8,12.13,0.8043600000000001,67.3
26.891,1004.9,43.941,3.9695,25.605,1091.9,550.09,133.81,12.110999999999999,0.7321300000000001,71.94
25.781999999999996,1005.2,42.973,3.7815,25.500999999999998,1091.5,549.95,133.79,12.177,0.9825,72.293
25.372,1005.2,40.65,3.7773,25.613000000000003,1091.5,549.74,133.77,12.243,0.75836,74.024
25.459,1005.2,41.512,3.8643,25.846,1092.4,550.43,134.53,12.255,0.7892100000000001,73.898
25.215999999999998,1005.3,48.567,3.8569,25.564,1091.3,550.43,133.77,12.175999999999998,0.9059,69.914
24.753,1005.1,56.501000000000005,3.8237,25.362,1090.4,550.23,133.77,12.122,0.82314,68.575
23.741,1005.3,63.309,3.7775,25.337,1089.7,550.19,133.77,12.165,0.8862399999999999,66.514
22.116999999999997,1005.3,70.967,3.7368,25.451,1090.6,549.69,135.08,12.187999999999999,0.8934200000000001,65.554
20.635,1005.2,71.819,3.6597,24.964000000000002,1088.8,550.3,133.87,12.124,0.9111799999999999,67.036
19.887999999999998,1004.9,66.593,3.6257,24.642,1087.3,549.95,132.8,11.942,0.7634,67.092
19.041,1004.8,68.12100000000001,3.6138,24.651,1086.7,550.24,132.9,11.863,0.71732,66.97
19.135,1004.6,69.126,3.0122,19.884,1058.4,549.86,112.38,10.696,2.0283,64.237
19.241,1004.3,69.46300000000001,2.798,18.239,1042.3,545.95,103.45,10.113,5.7928,77.248
19.093,1004.2,70.692,2.7584,18.176,1044.6,547.54,104.11,10.087,4.4489,70.527
18.877,1004.4,72.817,2.803,18.338,1045.1,547.49,104.77,10.152000000000001,4.4635,68.343
18.623,1004.7,75.65899999999999,2.9279,18.839000000000002,1051.5,549.71,107.53,10.384,3.6067,68.859
18.394000000000002,1005.1,82.036,3.6901,25.066999999999997,1088.5,550.15,134.48,11.96,1.0819,66.73100000000001
18.962,1005.2,80.91199999999999,3.7318,25.269000000000002,1089.9,550.06,135.06,12.17,0.90656,66.94800000000001
20.172,1005.1,72.37899999999999,3.7429,25.434,1090.3,550.37,135.12,12.23,0.72539,70.322
21.866,1005.2,63.516999999999996,3.8311,25.438000000000002,1090.7,550.12,134.77,12.202,0.71014,72.87100000000001
23.712,1005.2,56.078,3.9158,25.496,1091.2,549.86,134.77,12.161,0.84755,71.37
25.038,1005.3,56.722,3.9574,25.541,1091.4,549.9,134.74,12.187000000000001,0.66425,69.14399999999999
26.951999999999998,1005.2,53.985,3.9698,25.526999999999997,1092.3,550.39,134.75,12.277999999999999,0.65205,68.234
27.861,1005.3,50.542,4.0219,25.829,1093.8,550.06,135.79,12.307,0.63202,69.339
27.478,1005.6,50.542,3.9506,25.615,1092.4,550.06,134.76,12.165,0.73141,71.31
26.607,1005.7,49.303000000000004,3.9149,25.516,1091.5,550.04,134.09,12.142000000000001,0.76,71.286
26.07,1005.7,51.591,3.875,25.509,1091.0,550.0,133.75,12.125,0.79305,69.969
26.03,1005.6,55.282,3.8643,25.579,1091.2,550.1,133.73,12.106,0.7215,67.574
25.596999999999998,1005.9,55.493,3.8565,25.614,1091.3,549.67,133.74,12.092,0.74937,67.988
24.351999999999997,1006.3,64.49600000000001,3.7865,25.495,1090.7,549.96,133.74,12.085,1.0145,65.777
22.949,1006.6,71.578,3.7291,25.429000000000002,1090.3,549.81,133.73,12.091,0.74902,65.314
22.68,1007.0,69.89699999999999,3.7618,25.423000000000002,1090.5,550.13,134.05,12.210999999999999,0.97726,66.086
22.476999999999997,1007.2,72.57600000000001,3.7291,25.28,1089.5,550.38,133.72,12.209000000000001,0.80975,64.517
21.456,1007.2,74.77,3.7118,25.218000000000004,1089.4,550.17,134.07,12.159,0.66306,64.875
20.224,1007.1,80.97800000000001,3.7026,25.066,1088.8,550.29,134.01,12.06,0.73126,64.71600000000001
19.673,1006.9,84.09700000000001,3.7286,25.09,1088.6,549.88,134.18,12.123,0.77675,64.584
18.883,1006.9,87.10600000000001,3.7183,24.884,1087.5,550.12,133.7,12.014000000000001,0.7228399999999999,64.142
18.65,1006.9,87.32600000000001,3.7211,24.898000000000003,1087.6,550.17,133.69,11.905999999999999,0.72543,64.13
18.771,1006.9,87.815,3.3398,22.092,1070.9,549.61,121.33,11.139000000000001,1.4507,62.159
19.309,1006.9,87.071,3.3576,22.044,1070.5,549.86,120.94,11.196,1.5178,63.461000000000006
20.173,1007.1,86.025,3.7868,25.333000000000002,1089.8,549.93,134.36,11.994000000000002,0.72949,65.851
22.730999999999998,1007.3,83.788,3.9403,25.441,1090.8,550.39,134.2,11.993,0.8494299999999999,65.592
24.506999999999998,1007.4,73.191,3.9295,25.48,1091.1,550.27,134.31,12.062999999999999,0.34588,65.714
25.521,1007.5,66.10600000000001,3.9542,25.709,1092.7,550.3,134.71,12.147,0.42368999999999996,68.395
27.535,1007.5,56.916000000000004,3.9665,25.753,1092.9,550.14,134.74,12.152000000000001,0.58995,68.758
28.391,1007.4,51.666000000000004,3.7941,24.366999999999997,1084.9,550.18,128.78,11.722000000000001,0.69077,65.334
29.215999999999998,1007.3,46.498000000000005,3.8061,24.504,1085.3,550.03,129.08,11.870999999999999,0.59044,65.25399999999999
28.879,1007.2,46.601000000000006,4.4506,29.951,1097.7,538.94,146.6,13.195,0.61635,62.938
29.409000000000002,1006.8,44.297,3.9924,26.136,1092.4,549.04,134.41,12.154000000000002,0.6107199999999999,69.843
30.07,1006.6,43.901,3.9454,25.83,1092.0,549.94,133.76,12.175999999999998,0.69733,68.253
28.965999999999998,1006.4,49.629,3.903,25.825,1092.0,549.89,133.76,12.177,0.6126699999999999,66.661
29.553,1006.1,52.16,3.8930000000000002,25.491999999999997,1090.0,549.82,132.25,12.015,0.4036,65.977
29.564,1006.1,56.481,3.2329,20.581,1062.5,549.81,112.66,10.828,1.5058,54.062
27.759,1006.3,64.49600000000001,3.8261,25.385,1089.4,550.04,132.65,12.052,0.7248600000000001,61.715
24.691,1006.5,74.071,3.7916,25.17,1088.8,550.11,132.75,12.036,0.2751,61.385
23.862,1006.6,76.314,3.8012,25.107,1089.3,550.36,132.74,11.974,0.34886999999999996,61.681000000000004
23.611,1006.6,75.042,3.7473,25.13,1089.4,550.36,132.81,12.017000000000001,0.32056999999999997,63.161
23.121,1006.6,70.429,2.8436,18.236,1048.3,549.91,102.98,10.161,2.8884,60.995
22.983,1006.5,72.118,2.8067,18.079,1045.6,548.93,101.81,10.035,4.3554,67.459
22.389,1006.2,76.834,2.8247,17.974,1046.4,550.04,101.83,9.9982,4.3183,65.884
21.789,1006.0,76.777,2.8333,18.142,1047.0,549.99,102.73,9.9044,3.8893,66.422
21.361,1006.1,79.973,2.8541,18.305999999999997,1046.5,549.18,103.7,10.046,3.5794,63.906000000000006
21.691999999999997,1006.2,80.869,3.3145,21.936,1069.6,549.87,119.25,11.083,1.4231,59.948
23.485,1006.3,79.843,3.7616,24.544,1085.1,550.42,129.12,11.880999999999998,0.8950899999999999,62.922
25.316,1006.3,71.985,3.9232,25.705,1091.7,549.9,133.6,12.08,0.31529,65.914
26.904,1006.3,63.588,3.9681,25.721,1092.4,550.39,133.73,12.069,0.1205,67.282
28.689,1006.4,54.858999999999995,3.97,25.756999999999998,1092.2,550.2,133.73,12.059000000000001,0.21748,66.492
28.326,1006.6,57.433,3.9655,25.71,1092.5,550.24,133.74,12.049000000000001,0.66379,65.77199999999999
28.433000000000003,1006.3,58.674,4.0031,25.754,1092.6,549.67,133.74,12.038,0.7901100000000001,66.01
28.618000000000002,1005.9,57.118,4.0056,25.759,1092.7,549.56,133.73,12.027999999999999,0.8598299999999999,65.837
28.526999999999997,1005.4,60.228,3.9742,25.768,1092.4,549.67,133.7,12.017000000000001,0.68529,64.247
28.189,1005.0,62.146,3.6859,23.697,1080.3,550.02,124.88,11.689,1.149,56.758
28.086,1005.0,53.809,3.9674,25.945,1092.5,549.7,133.72,12.159,0.75581,69.322
27.552,1005.1,61.773,3.9014,25.92,1091.7,549.57,133.73,12.11,0.39871,64.832
23.962,1006.1,90.53,3.8212,25.154,1088.7,550.1,132.57,12.049000000000001,0.58673,56.215
21.95,1006.6,98.916,3.8226,24.822,1087.2,550.25,131.73,11.982999999999999,1.0289,57.825
21.21,1006.3,100.04,3.8292,25.339000000000002,1089.7,550.15,133.7,11.995,0.27681,58.461999999999996
21.258000000000003,1006.5,99.193,3.6015,23.267,1078.0,550.14,124.94,11.488,0.71055,54.174
21.213,1006.8,99.84899999999999,3.9396,25.494,1090.3,550.08,134.6,12.082,0.53323,60.02
21.281999999999996,1007.0,98.574,3.8826,25.426,1090.3,550.12,134.29,12.045,0.28074,60.655
21.426,1007.0,98.88,3.4029,21.621,1063.5,547.08,116.43,11.01,1.1802,82.751
21.357,1006.9,99.045,2.9851,18.486,1049.3,549.96,104.87,10.222999999999999,2.9565,54.53
21.116999999999997,1006.9,98.882,2.9968,18.58,1049.7,549.96,105.17,10.226,3.1557,54.31
20.929000000000002,1007.0,98.976,3.0492,18.423,1048.9,549.88,104.56,10.119,3.3039,55.268
21.06,1007.2,99.883,3.02,18.159000000000002,1047.6,549.97,103.21,10.029,4.1095,57.601000000000006
21.281,1007.5,99.059,2.945,18.115,1047.3,549.97,102.87,9.9854,4.1887,61.917
21.598000000000003,1007.7,98.65700000000001,2.9556,18.348,1048.2,550.12,103.61,9.969,3.5514,56.163999999999994
22.265,1008.0,95.56200000000001,3.3458,21.524,1066.7,550.01,117.05,10.908,2.1283,57.923
22.826999999999998,1008.4,91.80799999999999,3.8978,25.521,1090.2,549.86,134.0,12.05,0.39398,62.378
23.441999999999997,1008.7,90.825,3.8869,25.715,1091.6,550.18,134.58,12.136,0.24136,60.567
25.28,1009.0,83.2,3.9294,25.517,1090.7,550.25,133.72,12.145,0.23711,62.102
26.658,1009.0,75.29,3.9423,25.570999999999998,1091.2,550.42,133.73,12.155,0.38236,63.258
28.443,1008.7,64.277,3.9408,25.619,1092.1,550.42,133.71,12.165,0.30484,64.917
28.834,1008.7,62.888000000000005,3.9415,25.576,1092.3,550.33,133.72,12.174000000000001,0.39834,62.684
28.923000000000002,1008.4,62.576,3.935,25.654,1092.3,550.34,133.71,12.184000000000001,0.35720999999999997,62.567
29.146,1008.1,59.9,3.9387,25.704,1092.1,549.73,133.71,12.19,0.3342,63.708999999999996
29.338,1008.0,58.681999999999995,3.9379,25.771,1092.2,549.62,133.72,12.167,0.29964,62.721000000000004
29.283,1007.9,58.563,3.9366,25.788,1092.6,549.63,133.7,12.057,0.34469,64.308
28.639,1007.9,61.933,2.9674,18.868,1050.7,549.69,104.4,10.211,2.0732,51.871
26.989,1008.0,72.57,3.6224,24.319000000000003,1083.1,549.86,128.04,11.770999999999999,1.0621,58.72
26.070999999999998,1008.3,75.875,3.8325,25.625999999999998,1091.0,550.26,133.71,12.118,0.40193,59.266000000000005
24.313000000000002,1008.5,81.48,3.7738,25.433000000000003,1090.2,550.15,133.72,12.040999999999999,0.3406,58.038999999999994
22.919,1008.3,85.508,3.7661,25.326,1089.9,550.36,133.73,11.94,0.36164,58.785
21.62,1008.3,87.762,3.4521,22.717,1074.7,550.01,123.28,11.305,1.1417,58.56100000000001
20.68,1008.0,90.456,3.8338,25.075,1088.3,549.63,133.67,11.982000000000001,0.37758,61.931999999999995
20.047,1007.9,91.685,3.6925,24.15,1083.2,550.22,130.03,11.673,0.50448,61.315
19.567999999999998,1007.5,92.618,3.4243,21.730999999999998,1069.3,550.07,120.2,11.144,1.4035,58.968
19.688,1007.2,93.745,3.5934,23.194000000000003,1077.5,550.28,125.81,11.49,1.0015,61.174
19.621,1007.1,92.917,3.3274,21.449,1067.6,549.98,118.68,10.918,1.354,60.325
19.707,1006.9,93.96600000000001,3.0824,19.663,1056.6,549.87,110.66,10.415,2.0688,58.075
21.079,1006.8,96.458,3.1062,19.660999999999998,1056.4,550.17,109.74,10.517000000000001,2.0494,54.401
23.535,1006.9,93.03200000000001,3.2621,20.521,1061.9,549.78,112.97,10.755,1.6678,53.68899999999999
25.019000000000002,1006.8,86.51100000000001,3.2835,20.774,1063.1,550.29,113.76,10.735999999999999,1.7502,51.446000000000005
25.623,1006.5,83.12100000000001,3.2012,20.295,1060.1,550.22,111.53,10.583,2.1893,50.669
26.9,1006.5,77.98100000000001,3.8784,25.734,1091.4,549.82,133.72,12.142000000000001,0.52105,60.281000000000006
27.32,1006.2,76.068,3.883,25.8,1092.0,550.12,133.72,12.147,0.70796,59.63
27.576999999999998,1006.1,72.49600000000001,3.4641,22.601,1073.4,550.1,120.26,11.319,1.3028,53.519
27.938000000000002,1005.8,65.238,3.9118,25.967,1092.9,550.48,133.71,12.122,0.37734,60.906000000000006
28.406,1005.3,63.457,3.9316,25.997,1092.8,550.38,133.72,12.065,0.54674,64.2
28.624000000000002,1005.0,64.807,3.5239999999999996,22.894000000000002,1075.3,550.28,121.02,11.347000000000001,1.0672,53.693000000000005
28.229,1004.4,68.384,3.2501,20.767,1062.3,549.59,112.42,10.779000000000002,1.5849,51.458
27.983,1004.7,68.3,3.1905,20.526,1061.1,549.77,111.79,10.672,1.6459,51.233000000000004
26.256,1005.2,73.986,3.1267,20.339000000000002,1060.7,549.97,111.77,10.565,1.6534,52.18
24.272,1005.6,80.071,3.1822,20.831,1064.0,550.11,114.85,10.878,1.6033,53.583999999999996
22.916,1006.1,84.45700000000001,3.763,25.266,1089.9,550.21,133.73,11.984000000000002,0.71716,61.028999999999996
22.503,1006.5,86.131,3.4646,22.969,1077.3,550.18,124.29,11.540999999999999,1.0711,54.341
22.041,1007.0,86.99,3.7287,25.156999999999996,1089.7,550.43,133.83,12.148,0.41728000000000004,61.693000000000005
21.679000000000002,1007.1,86.69200000000001,3.2475,21.504,1068.1,550.1,118.35,11.009,1.4543,58.313
21.266,1007.2,88.816,3.2173,21.144000000000002,1065.8,550.03,116.73,10.902999999999999,1.7299,57.378
21.276999999999997,1007.4,88.78200000000001,3.0924,20.132,1060.2,550.11,112.72,10.647,1.7983,55.951
21.245,1007.3,88.34899999999999,3.0624,20.229,1059.8,549.8,112.77,10.659,2.0469999999999997,56.486999999999995
21.3,1007.6,88.48100000000001,3.1054,20.249000000000002,1060.1,550.18,112.77,10.669,2.0663,56.655
21.21,1008.0,88.259,3.0965,20.182000000000002,1060.2,550.16,112.76,10.655,2.0523,56.769
20.796999999999997,1008.3,89.461,3.1164,20.392,1061.6,549.96,113.91,10.727,1.9945,56.835
21.061999999999998,1008.6,89.037,3.7108,24.996,1088.3,550.15,133.13,11.956,0.69226,62.771
21.908,1009.0,87.045,3.736,25.154,1089.2,549.65,133.22,11.91,0.64748,62.931999999999995
22.675,1009.4,83.01100000000001,3.74,25.236,1089.6,549.82,133.47,12.02,0.58311,61.827
23.561,1009.5,78.192,3.7768,25.29,1090.0,550.15,133.26,12.032,0.5558,63.74100000000001
24.835,1009.7,71.542,3.853,25.555999999999997,1091.4,550.27,133.78,12.122,0.24194000000000002,64.527
27.694000000000003,1009.7,64.635,3.9354,25.589000000000002,1092.0,550.38,133.78,12.177,0.55119,63.902
29.406,1009.6,57.103,3.9203,25.615,1092.0,550.36,133.79,12.282,0.70096,64.602
29.392,1009.5,54.391999999999996,3.9339999999999997,25.816,1092.7,550.37,134.28,12.302999999999999,0.35475999999999996,64.771
29.403000000000002,1009.4,55.106,3.9282,25.656999999999996,1092.5,550.07,133.78,12.228,0.56896,63.478
29.776,1009.2,55.31100000000001,3.9335,25.714000000000002,1092.3,549.62,133.79,12.155999999999999,0.41736999999999996,63.44
29.666,1009.4,55.025,3.9036,25.730999999999998,1091.8,549.6,133.77,12.083,0.45916,63.263999999999996
28.642,1009.9,59.396,3.7387,24.815,1086.3,549.61,129.63,11.796,1.1501,65.041
27.555999999999997,1010.3,62.909,3.1784,20.679000000000002,1062.4,550.2,113.01,10.811,1.6611,55.277
26.901,1010.7,68.094,3.6983,24.829,1087.0,550.22,130.31,11.934000000000001,0.7580899999999999,58.948
25.311,1010.8,73.14699999999999,3.7839,25.534000000000002,1091.6,550.04,133.68,12.073,0.56148,61.188
24.621,1011.0,72.702,3.7696,25.52,1091.1,549.82,133.73,12.177999999999999,0.36117,62.323
23.177,1011.1,76.711,3.5238,23.689,1080.5,550.22,126.93,11.66,0.9288700000000001,60.38
21.853,1011.1,80.346,3.0439999999999996,20.101,1059.2,549.81,112.33,10.63,2.0637,58.691
20.65,1010.9,83.914,3.0587,20.125999999999998,1059.8,550.06,112.81,10.612,1.9072,59.317
19.775,1010.7,86.598,3.1187,20.432000000000002,1061.8,550.09,114.51,10.753,1.8885,59.621
19.148,1010.5,89.07799999999999,3.095,20.012,1059.2,549.97,112.76,10.625,2.1864,59.055
18.929000000000002,1010.2,89.698,3.1067,20.01,1059.4,550.03,112.76,10.606,2.0952,61.336999999999996
18.494,1010.3,90.65,3.0664,19.964000000000002,1059.1,549.94,112.74,10.577,2.241,61.13399999999999
18.477999999999998,1010.3,91.84200000000001,3.0906,19.986,1059.0,549.9,112.74,10.589,2.3985,60.35
19.340999999999998,1010.2,93.73100000000001,3.1747,20.327,1061.1,549.96,113.45,10.735999999999999,2.2533,57.227
22.034000000000002,1010.2,92.039,3.6855,23.989,1081.5,549.86,127.13,11.77,1.2883,61.37
24.909000000000002,1009.9,74.001,3.9361,25.773000000000003,1091.8,549.88,133.72,12.173,0.70923,67.097
26.773000000000003,1010.1,64.218,3.9408,25.76,1092.1,549.99,133.75,12.187000000000001,0.39059,66.982
28.994,1010.0,62.093999999999994,3.9369,25.714000000000002,1092.5,550.12,133.78,12.19,0.6926800000000001,64.688
29.811999999999998,1009.6,54.048,3.9685,25.689,1092.9,549.94,133.76,12.107999999999999,0.80243,65.758
30.035999999999998,1009.0,53.967,3.9571,25.61,1091.8,549.84,133.36,12.127,0.40025,63.231
30.296,1008.6,53.126999999999995,3.9846,25.877,1092.6,549.62,133.76,12.21,0.39436,62.95
31.230999999999998,1008.3,52.396,3.9957,25.938000000000002,1093.0,549.82,133.78,12.216,0.71116,63.75899999999999
31.444000000000003,1008.0,49.261,3.9832,26.004,1093.6,550.24,133.78,12.216,0.95394,69.954
30.962,1007.6,52.818999999999996,3.9491,25.995,1093.1,549.94,133.77,12.185,1.4213,80.267
29.769000000000002,1007.4,61.635,3.2639,21.344,1066.1,549.83,114.92,10.975,3.6794,68.57300000000001
28.475,1007.3,70.513,3.827,25.663,1091.1,549.89,132.81,12.155999999999999,0.8732200000000001,73.929
26.829,1007.0,81.691,3.8436,25.826999999999998,1091.5,550.34,133.65,12.13,0.56202,59.278
26.114,1007.0,84.74799999999999,3.8322,25.828000000000003,1091.4,550.49,133.75,12.064,0.78318,58.531000000000006
25.969,1007.0,85.412,3.8534,25.775,1091.2,550.34,133.75,11.998,0.24266999999999997,56.646
25.241999999999997,1006.9,85.73299999999999,3.4267,22.94,1075.0,550.37,122.49,11.314,1.0018,52.879
